student_id,subject_id,grade,semester,year,curriculum
e7c099afa8f547f056828bcf5aa3779e,90302011,A,1,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,90402011,B,1,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076008,B,2,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076009,B,2,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076010,B+,2,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076253,C+,2,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,90104007,B,2,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,90592033,A,2,2563,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076024,,1,2564,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
e7c099afa8f547f056828bcf5aa3779e,90306008,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01006030,D+,1,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076002,B+,1,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90303012,B,1,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01006031,C+,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076003,C+,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076004,C,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076012,B+,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90306004,B,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90401011,B+,2,2562,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076005,C+,1,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076006,C+,1,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076007,C+,1,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076032,D,1,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90201016,A,1,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90592022,A,1,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076008,C+,2,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076009,C+,2,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076010,B,2,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076253,C,2,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90108007,B+,2,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90201031,A,2,2563,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076022,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076568,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,01076592,,1,2564,วิศวกรรมคอมพิวเตอร์
cbb8485a99f5097a9f25a3848f755008,90402013,,1,2564,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01006030,B,1,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076002,A,1,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90201001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90201036,A,1,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01006031,B,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076003,B+,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076004,A,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076012,A,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90306004,B+,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90401013,A,2,2562,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076005,B+,1,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076006,A,1,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076007,B,1,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076032,B+,1,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90201016,A,1,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90401011,A,1,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076008,B,2,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076009,B,2,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076010,B,2,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076253,B,2,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076419,B+,2,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90595014,B+,2,2563,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076024,,1,2564,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,01076592,,1,2564,วิศวกรรมคอมพิวเตอร์
8112b7c1bb355b8dfa224415c9622459,90591016,,1,2564,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01006030,B,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076001,A,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076002,A,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90201036,A,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90303012,A,1,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01006031,B+,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076003,A,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076004,A,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076012,B+,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90201016,A,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90401013,A,2,2562,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076005,A,1,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076006,A,1,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076007,A,1,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076032,A,1,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90101002,A,1,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90302011,A,1,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076008,A,2,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076009,A,2,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076010,A,2,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076253,A,2,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076419,A,2,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,90108007,A,2,2563,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076021,,1,2564,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076022,,1,2564,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076024,,1,2564,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076026,,1,2564,วิศวกรรมคอมพิวเตอร์
8c785e6ffa48e4e9d2f724e4cc422fd6,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01006030,D+,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076002,C,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90201036,A,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90303012,B,1,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01006031,C,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076003,C+,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076004,B,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076012,B,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90306004,A,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90401011,A,2,2562,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076005,C,1,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076006,C+,1,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076007,C,1,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076032,B,1,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90201020,A,1,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90302011,B+,1,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076008,C,2,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076009,C+,2,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076010,C,2,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076253,C,2,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90104010,C+,2,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90595039,B,2,2563,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076022,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076568,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,01076592,,1,2564,วิศวกรรมคอมพิวเตอร์
48f106423a47d3b98030a602f1af1252,90402013,,1,2564,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01006030,C+,1,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076002,A,1,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90303012,A,1,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01006031,B,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076003,B,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076004,A,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076012,A,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90306004,A,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90401013,C+,2,2562,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076005,A,1,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076006,A,1,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076007,A,1,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076032,A,1,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90101002,A,1,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90201016,B+,1,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076008,A,2,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076009,A,2,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076010,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076253,B+,2,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90108007,A,2,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90201031,A,2,2563,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076024,,1,2564,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,01076595,,1,2564,วิศวกรรมคอมพิวเตอร์
1a24cc739834c6d152e0339d11e54379,90402013,,1,2564,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01006030,B,1,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076002,A,1,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90306003,A,1,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01006012,A,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01006031,B+,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076003,B,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076004,A,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076012,A,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90403009,A,2,2562,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076005,A,1,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076006,B+,1,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076007,B,1,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076032,B,1,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90201016,A,1,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90402013,B+,1,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076008,B+,2,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076009,B,2,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076010,C,2,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076253,B+,2,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90108007,B+,2,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90592033,A,2,2563,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076024,,1,2564,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076026,,1,2564,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
6047b057af09b08430701e17f9cdb5f8,90306008,,1,2564,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01006030,C+,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076001,A,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076002,A,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90201036,B,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90303012,A,1,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01006031,C+,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076003,A,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076004,A,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076012,B+,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90201039,A,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90401011,A,2,2562,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076005,B+,1,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076006,A,1,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076007,B,1,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076032,B,1,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90302011,A,1,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076008,B+,2,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076009,B,2,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076010,B,2,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076253,B,2,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076419,A,2,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90108007,A,2,2563,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076024,,1,2564,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076026,,1,2564,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076027,,1,2564,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
423ad252b8e75658aadef91965d93b75,90402013,,1,2564,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076002,C+,1,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90303012,B+,1,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01006030,C,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076003,B,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076004,C+,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076012,C+,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90201002,A,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90201039,A,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90402009,A,2,2562,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076006,C,1,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076007,D,1,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90302011,A,1,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90592016,A,1,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01006031,D+,2,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076005,B+,2,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076009,C+,2,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076010,B,2,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076253,C+,2,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90201024,B+,2,2563,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076008,,1,2564,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076011,,1,2564,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076021,,1,2564,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076032,,1,2564,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,01076263,,1,2564,วิศวกรรมคอมพิวเตอร์
f379e4cf5f600e24d557898bafb33413,90402013,,1,2564,วิศวกรรมคอมพิวเตอร์
affa8b4655d8660c0ced9282dcf844ea,01006028,A,1,2562,วิศวกรรมคอมพิวเตอร์
affa8b4655d8660c0ced9282dcf844ea,01006030,B+,1,2562,วิศวกรรมคอมพิวเตอร์
affa8b4655d8660c0ced9282dcf844ea,01076001,B+,1,2562,วิศวกรรมคอมพิวเตอร์
affa8b4655d8660c0ced9282dcf844ea,01076002,B+,1,2562,วิศวกรรมคอมพิวเตอร์
affa8b4655d8660c0ced9282dcf844ea,90201001,A,1,2562,วิศวกรรมคอมพิวเตอร์
affa8b4655d8660c0ced9282dcf844ea,90201036,C,1,2562,วิศวกรรมคอมพิวเตอร์
